"CODE_IRIS";"logs";"logt"
"1";"381850102";259.42412568632;1582.04818675596
"2";"381850103";387.694674457124;1832.43866783475
"3";"381850104";148.365555249862;1596.29964437539
"4";"381850105";54.410418868039;1183.53734916564
"5";"381850106";198.409116270891;1590.81014668265
"6";"381850107";210.117395652487;1834.9754133765
"7";"381850108";100.025750900007;1492.14999290929
"8";"381850109";141.525598103081;1936.5184556484
"9";"381850110";25.5112240030577;1189.1157091349
"10";"381850111";303.518561422089;1904.78523425099
"11";"381850201";14.8321754124963;663.830894271327
"12";"381850202";461.208661067158;1227.76339351487
"13";"381850203";21.4494757013885;1142.55628850761
"14";"381850204";119.556487625915;1234.93898248747
"15";"381850205";33.5012697864361;1399.0882959664
"16";"381850206";74.8036196323798;1207.61453588889
"17";"381850207";180.036638634204;958.719694295681
"18";"381850208";5.47950062496246;994.440419342941
"19";"381850209";35.4059461145526;1220.6682370808
"20";"381850210";24.1853423002507;1474.54814258961
"21";"381850211";39.9055975351464;1832.36037324463
"22";"381850212";54.8741553900505;1307.95416596355
"23";"381850213";132.322504966895;1104.06446274634
"24";"381850214";53.5183094760939;1254.15213525654
"25";"381850215";260.849593253996;2391.2504442075
"26";"381850216";454.668582581538;801.439955523418
"27";"381850301";322.809492041112;1532.34510402563
"28";"381850302";10.2280384586412;1174.13475598127
"29";"381850303";97.8532715733163;1244.82136358858
"30";"381850304";30.1699020911283;1244.733084942
"31";"381850305";22.0625552703043;1108.89682902943
"32";"381850306";36.2920614263486;1125.48589234229
"33";"381850307";47.2131280080387;1270.20063048982
"34";"381850308";165.499703651708;942.722805206484
"35";"381850309";788.438969252195;793.531202406965
"36";"381850310";344.589910247468;1340.19545424381
"37";"381850311";140.883458249672;1236.67961722647
"38";"381850401";45.0480699115147;1334.09863373106
"39";"381850402";12.2621517883468;1256.38523202596
"40";"381850403";54.6804321532228;1319.05732463503
"41";"381850404";30.2887841601154;1042.05796182521
"42";"381850405";84.1510105876098;1123.48689600181
"43";"381850406";0;993.215916975737
"44";"381850407";177.321446557538;1269.16356302714
"45";"381850408";31.8248277593083;1283.93513661896
"46";"381850409";193.931059484675;1687.49937492805
"47";"381850410";35.9134516286318;1266.70249489146
"48";"381850411";168.407521259307;1220.82974966128
"49";"381850412";177.360963771054;791.995144801599
"50";"381850413";127.677039426117;1123.25179465466
"51";"381850414";172.466479077743;1032.50556608177
"52";"381850501";224.236464511527;1452.03297736155
"53";"381850502";77.8466420173735;1253.02566033964
"54";"381850503";600.861297307508;1308.20713412004
"55";"381850504";898.513319330846;1054.77017882702
"56";"381850505";65.3749351114951;639.571707671635
"57";"381850506";752.818850475551;1083.98721782857
"58";"381850507";495.973372654452;875.682547414032
"59";"381850601";144.962418883942;936.672446778905
"60";"381850602";265.584375611976;1002.58688915779
"61";"381850603";500.956811353501;656.248507481244
"62";"381850604";467.997276111958;696.398213000452
"63";"381850605";514.820890697222;1193.37292874279
"64";"381850606";186.983496177702;640.2602263669
"65";"381850607";133.221396889668;713.588939187536
"66";"381850608";699.877166617174;2657.3738145122
"67";"381850609";385.979540098356;536.503716919617
"68";"381850610";451.090444515085;577.895595991348
