"CODE_IRIS";"logs";"logt"
"125";"060882902";1331.86403456056;1348.51765863227
"126";"060882903";1121.81293312542;1134.64965157474
"127";"060882904";97.4298185126305;879.12226512471
"128";"060882905";198.043950201782;897.773601545581
"129";"060882906";8.11272459904888;1438.95154128332
"130";"060883001";6.53224476271566;299.742285863841
"131";"060883002";112.170605279461;1167.60337294069
"132";"060883003";245.195986940431;1428.32114055501
"133";"060883101";201.563220345195;1363.98137256952
"134";"060883102";261.780149214026;1149.96713036442
"135";"060883201";0;1181.57393560823
"136";"060883202";0;1117.26690417617
"137";"060883301";157.325121674625;1187.50208063931
"138";"060883401";40.1765347528042;925.821716913085
"139";"060883402";173.715782372527;919.206839179721
"140";"060883403";215.34728019743;840.981776888805
"141";"060883501";0;778.529755848627
"142";"060883601";229.592752060167;1240.68124800619
