"CODE_IRIS";"logs";"logt"
"1";"315550101";93.7960620211401;2209.49864978034
"2";"315550102";13.2557304360455;2216.29149373471
"3";"315550201";3.77322569227201;1437.81163471361
"4";"315550202";196.644975347951;2495.86691654469
"5";"315550203";120.88765560026;1286.72147717187
"6";"315550301";125.643085686727;1372.48469447544
"7";"315550302";40.3234740328918;1211.21449340133
"8";"315550401";3.83389057239316;1333.92219596258
"9";"315550402";4.50725503472632;1357.59443642824
"10";"315550501";6.22001280705036;1750.29586875356
"11";"315550502";91.38162361091;1928.46411197718
"12";"315550601";185.330452049322;1549.05402046024
"13";"315550602";108.931263204978;1329.00841188964
"14";"315550701";210.345801145845;1672.39566606855
"15";"315550702";105.77513180591;2433.83324540739
"16";"315550801";157.49749312244;1939.44463909627
"17";"315550802";42.1564119911217;2928.6806279517
"18";"315550901";24.7505125930669;2898.60860652595
"19";"315550902";77.2406211330562;1919.06319102434
"20";"315551001";212.195199828417;2532.54821796861
"21";"315551002";3.82331147238835;2284.53595556356
"22";"315551101";63.0777688146844;1917.90952457561
"23";"315551102";3.69878897510186;1829.75704434643
"24";"315551103";32.8573817901809;2087.51974137761
"25";"315551201";254.211410061871;2145.58377232798
"26";"315551202";22.5260337031507;1352.34043544953
"27";"315551203";50.5309970186535;1688.12458960743
"28";"315551301";43.5014643688257;2298.83824985667
"29";"315551302";87.5624306053064;1848.96199504824
"30";"315551303";324.825112226878;2607.9175973626
"31";"315551401";220.522315220462;1044.62090407524
"32";"315551501";43.0640505315286;1621.60518189062
"33";"315551502";296.193918792113;1906.38451113948
"34";"315551601";271.629293653949;1715.7840405945
"35";"315551602";122.456175481733;2728.2247123434
"36";"315551603";124.190916854401;1618.54214530627
"37";"315551701";497.907784953091;1816.45939567832
"38";"315551702";24.9060806423387;1600.19050691876
"39";"315551801";329.934270329456;2989.50553840652
"40";"315551802";167.060989540941;1975.02279155045
"41";"315551803";382.267513443407;1272.46917012112
"42";"315551804";40.2460557897226;1752.62441525081
"43";"315551805";48.1811646619614;1148.33414431222
"44";"315551806";262.379314373018;1507.45999847289
"45";"315551807";464.004724935703;2871.97634354352
"46";"315551901";231.911034928065;2714.53806046944
"47";"315551902";63.8410230248677;2015.61423841101
"48";"315552001";67.3903467060808;1420.87126938172
"49";"315552002";79.3763277783924;1864.78229980816
"50";"315552003";30.4547781312134;1464.18474243468
"51";"315552004";140.299333617868;1480.88086909149
"52";"315552005";286.369185395634;941.39041796573
"53";"315552101";89.8274228546892;2866.77883653981
"54";"315552102";0;1513.83498083924
"55";"315552103";313.82492118993;1644.90973209878
"56";"315552104";2.68794784979262;999.494880797582
"57";"315552201";3.7118281816098;1213.8936468767
"58";"315552202";25.7366491403151;1779.10013011677
"59";"315552203";0;1020.43254608091
"60";"315552204";45.2018052771466;2089.20297843899
"61";"315552301";39.0913476432381;1461.45116898019
"62";"315552302";237.638184416835;1116.55055127852
"63";"315552303";39.4185729363679;1363.44715373153
"64";"315552304";40.0576351229602;1233.43723605047
"65";"315552401";269.677971287755;1277.21530939102
"66";"315552402";48.6156878700867;986.195467292344
"67";"315552403";4.54840836522021;1084.15444332699
"68";"315552404";332.538928838986;1126.73580187157
"69";"315552405";77.5999339506265;1028.99317981976
"70";"315552501";106.137723566788;2287.49378822835
"71";"315552502";91.6165813640513;1105.37558980682
"72";"315552601";323.633300631661;2211.03358594989
"73";"315552701";1436.26018365988;1736.89286026233
"74";"315552702";816.702282168086;1220.54122580299
"75";"315552801";61.634422665773;1155.70432394964
"76";"315552802";29.0171800700017;929.932222767353
"77";"315552803";6.63063807154374;1237.84049013102
"78";"315552901";115.655196921165;854.832268960895
"79";"315552902";756.208085993585;940.082535508352
"80";"315552903";525.38466390685;615.457789605656
"81";"315553001";299.448266155281;745.680066158867
"82";"315553002";594.400191955097;1005.51589645438
"83";"315553101";72.7261571184107;1436.84630339446
"84";"315553201";421.250482737205;581.698751313791
"85";"315553202";647.354122377143;732.318404206119
"86";"315553203";272.361790368945;796.101846989653
"87";"315553301";611.616250884442;2721.45654438709
"88";"315553401";11.5857033737014;1011.74997425524
"89";"315553402";582.233615476285;1592.03373820773
"90";"315553501";219.115187570623;1222.4525429957
"91";"315553502";19.9130050560003;941.460803252983
"92";"315553503";138.338578920624;1628.05990656267
"93";"315553504";1000.27802308783;2555.66187086865
"94";"315553601";124.323144260826;250.235966531035
"95";"315553701";57.8629561654544;883.791532126083
"96";"315553702";50.121592876346;1376.04775639722
"97";"315553703";409.885749180592;2912.35857796837
"98";"315553802";261.897960563808;3107.44471125816
"99";"315553803";246.734675402944;1481.45446291143
"100";"315553901";835.106736524304;2395.72747764568
"101";"315554001";527.846452805236;2267.26496195569
"102";"315554003";211.251641517656;1916.60871754275
"103";"315554004";255.641809407494;2376.30126846001
"104";"315554005";160.389161962964;1358.47538372848
"105";"315554006";55.6440396357003;1001.99507118854
"106";"315554007";1121.90011389846;2843.65612663553
"107";"315554101";0;435.021865654862
"108";"315554201";14.6520029614647;958.440109588995
"109";"315554202";78.417104506303;1993.11898239297
"110";"315554203";274.448123978965;1863.4034771865
"111";"315554301";42.7358096313647;1265.00215641216
"112";"315554302";533.362046404452;1334.643135257
"113";"315554303";283.512182154298;1184.40623021604
"114";"315554401";245.800469530848;770.311690175819
"115";"315554402";232.815700138001;1022.20004260073
"116";"315554501";335.322919072671;1217.99493217354
"117";"315554502";134.760400687529;1697.90053006465
"118";"315554503";145.793015049325;1591.8962750431
"119";"315554601";72.9455451177442;1292.59959144415
"120";"315554602";130.594558090424;1500.3798842232
