"CODE_IRIS";"logs";"logt"
"1";"593500101";0;14.5977861215859
"2";"593500104";290.094528636984;1725.87331305871
"3";"593500105";16.5078047256834;1833.27415652152
"4";"593500106";48.8209652650597;1006.6257713234
"5";"593500107";0;46.6082828657109
"6";"593500108";0;110.981000129491
"7";"593500109";0;100.730978585149
"8";"593500110";3.4725731378925;363.954906344471
"9";"593500111";177.057446816708;1725.43229185136
"10";"593500112";107.167451560306;1533.43548079096
"11";"593500113";162.640183553016;647.951950732376
"12";"593500114";0;7.29889306079296
"13";"593500115";573.611193262584;1148.14638249758
"14";"593500116";320.277268398897;1758.30295885296
"15";"593500117";419.805022525757;1073.50447837537
"16";"593500118";62.1812789629712;2377.62843907662
"17";"593500119";29.5110317188088;2756.37573468601
"18";"593500201";115.554432332845;1962.07061586489
"19";"593500202";294.039673049373;1018.71427408041
"20";"593500203";180.549130011435;1740.78849933072
"21";"593500204";205.389015826869;2540.14216057365
"22";"593500205";158.418580749014;1813.15408604735
"23";"593500206";124.941924478895;1259.75988060442
"24";"593500207";426.00001963889;1134.04502325146
"25";"593500302";0;14.4604969111575
"26";"593500303";242.210467581598;2024.52247824278
"27";"593500304";392.736736599968;1433.42755085329
"28";"593500305";19.5472893805259;2083.16133280243
"29";"593500306";16.3058876145016;1678.69461135413
"30";"593500307";156.265834382484;1474.87237822661
"31";"593500308";52.0043040225724;1905.44260096558
"32";"593500309";109.048905047852;1043.27965632365
"33";"593500310";0;25.2200037065834
"34";"593500401";15.6411318585627;1294.3797237783
"35";"593500402";421.125398130395;1121.63867240958
"36";"593500403";503.808694375482;1249.831834787
"37";"593500404";556.295249060143;2425.59658343595
"38";"593500405";17.4003483383159;1693.86513866876
"39";"593500406";321.76437213846;2561.14238385861
"40";"593500407";61.4771589436562;2120.85484971851
"41";"593500408";197.717551841113;1520.40705147097
"42";"593500409";232.020174200284;1794.29114951467
"43";"593500410";212.769824640168;1253.40793221498
"44";"593500501";111.515535606009;111.515535606009
"45";"593500502";264.48566309513;1239.17006651052
"46";"593500503";263.029697738198;1528.54615492175
"47";"593500504";548.607673254982;1756.5771168179
"48";"593500506";984.704662119352;2739.33906548196
"49";"593500507";403.186379457442;505.767892586756
"50";"593500508";415.470202647918;1339.86778825794
"51";"593500601";267.24543069952;1129.02419238587
"52";"593500602";677.37178396;684.60427308442
"53";"593500603";711.802487825918;717.695927450318
"54";"593500604";702.094116245728;705.752213997891
"55";"593500701";17.8220138946773;49.4847534184584
"56";"593500702";262.73921145054;830.167978856619
"57";"593500703";669.192055039551;1018.85806541696
"58";"593500704";626.624330845047;681.529095553736
"59";"593500705";718.039599135662;853.961188590046
"60";"593500706";379.002490438492;637.844398639254
"61";"593500707";635.747170173164;850.257077150173
"62";"593500709";7.40712184808272;62.6904756314197
"63";"593500710";295.882318753854;1359.86215519602
"64";"593500711";496.775234630387;857.81660414447
"65";"593500801";12.5794449039766;795.512404880515
"66";"593500802";29.7299681219172;1075.22513731462
"67";"593500803";287.063778510259;1020.74947425894
"68";"593500804";397.341157076121;606.309289343448
"69";"593500901";7.57746747907184;1720.50994229417
"70";"593500902";24.3879315986146;1067.89015639621
"71";"593500903";210.269617302788;809.127486273702
"72";"593500905";10.9976150783276;1196.5151810053
"73";"593500906";426.214751249825;1467.46369516691
"74";"593500907";253.205054753829;1321.16822245717
"75";"593500908";51.1000671686555;1145.4390262483
"76";"593501001";171.237077094357;1160.54964035675
"77";"593501002";485.471511905089;1337.55601460686
"78";"593501003";708.615484741201;1526.8186676862
"79";"593501004";25.7627186480029;1031.51677096288
"80";"593501005";129.769082229454;927.712108429077
"81";"593501006";312.243423235789;979.055736786446
"82";"593501007";365.735355534336;1662.77406542677
"83";"593501008";468.709710774306;934.711651871921
"84";"593502401";0;32.680219119467
"85";"593502402";314.843318205919;507.430557825354
"86";"593502403";63.5560184980513;959.574512699413
"87";"593502404";10.260477858127;778.551830844605
"88";"593502405";202.829140760205;289.014653013514
"89";"593502501";26.9680416891016;835.191494237964
"90";"593502502";84.558285452913;1067.13250016289
"91";"593502503";480.99648876185;1202.11999393631
"92";"593502601";630.466994360099;899.0911583087
"93";"593502602";150.468132841105;822.642357211294
"94";"593502603";39.0041108831224;748.509225833934
"95";"593502701";74.847285015039;196.426349502838
"96";"593502702";299.047918166819;601.10225064691
"97";"593502703";19.6995607517478;762.633733254152
"98";"593502704";162.720689966542;923.090242457766
"99";"593502705";67.0090113313792;773.193830607873
"100";"593502801";419.222581807006;1407.64196777661
"101";"593502802";220.26899624095;741.817062764791
"102";"593502901";671.704697128171;1004.39265111052
"103";"593502902";97.9827976265105;1247.22996586064
"104";"593502903";62.5703194966162;786.256194225512
"105";"593502904";400.236473977414;718.861237929018
"106";"593503001";98.0168539561492;929.356527295689
"107";"593503002";190.213554038438;698.442884383966
"108";"593503003";582.489035792863;898.562948612064
