"CODE_IRIS";"logs";"logt"
"123";"693870402";396.597010300991;2766.95727972353
"124";"693870403";4.19316465693316;1685.28038632853
"125";"693870501";478.603679474602;2266.75703254824
"126";"693870502";320.118376635921;2457.87225562873
"127";"693870503";387.100724231962;2011.22493341815
"128";"693870601";662.302811212082;3299.32427563237
"129";"693870602";524.943908522463;1704.19214315423
"130";"693870603";416.514710322961;1085.9785883368
"131";"693870701";165.535189031968;804.762262372587
"132";"693870703";908.3721949268;2084.26673222586
"133";"693870704";131.507971902628;1346.0617040482
"134";"693870705";245.571304543359;1145.29215314968
"135";"693870801";20.6421862526773;1208.43025397116
"136";"693870802";824.87766029231;1267.94698297735
"137";"693870901";0;20.8524794389046
"138";"693880101";12.0587962156651;1947.1920754085
"139";"693880102";69.3788642905831;2400.00676342757
